,id,terrestrial_date,sol,ls,month,min_temp,pressure
1283,1311,6/24/16,1380,173,6,-74,751
1284,1309,6/25/16,1381,174,6,-73,751
1285,1310,6/26/16,1382,174,6,-76,752
1286,1312,6/27/16,1383,175,6,-73,752
1287,1313,6/28/16,1384,176,6,-74,753
1288,1314,6/29/16,1385,176,6,-75,755
1289,1315,6/30/16,1386,177,6,-74,755
1290,1316,7/1/16,1387,177,6,-74,755
1291,1317,7/2/16,1388,178,6,-73,756
1292,1318,7/12/16,1398,184,7,-66,751
1293,1319,7/13/16,1399,184,7,-73,770
1294,1322,7/14/16,1400,185,7,-73,770
1295,1321,7/15/16,1401,185,7,-73,770
1296,1320,7/16/16,1402,186,7,-75,771
1297,1323,7/17/16,1403,187,7,-75,771
1298,1324,7/18/16,1404,187,7,-75,774
1299,1325,7/19/16,1405,188,7,-75,775
1300,1328,7/20/16,1406,188,7,-76,775
1301,1329,7/21/16,1407,189,7,-74,779
1302,1327,7/22/16,1408,190,7,-75,779
1303,1326,7/23/16,1409,190,7,-74,781
1304,1330,7/24/16,1410,191,7,-72,782
1305,1331,7/25/16,1411,191,7,-72,782
1306,1333,7/26/16,1412,192,7,-78,784
1307,1332,7/27/16,1413,193,7,-72,784
1308,1336,7/28/16,1414,193,7,-73,785
1309,1334,7/29/16,1415,194,7,-72,787
1310,1335,7/31/16,1416,194,7,-72,791
1311,1337,8/1/16,1417,195,7,-70,791
1312,1338,8/2/16,1418,196,7,-73,793
1313,1339,8/3/16,1419,196,7,-73,793
1314,1340,8/4/16,1420,197,7,-71,793
1315,1343,8/5/16,1421,197,7,-72,797
1316,1342,8/6/16,1422,198,7,-72,798
1317,1341,8/7/16,1423,199,7,-71,800
1318,1344,8/8/16,1424,199,7,-72,803
1319,1345,8/9/16,1425,200,7,-72,804
1320,1346,8/10/16,1426,200,7,-71,803
1321,1347,8/11/16,1427,201,7,-72,807
1322,1348,8/12/16,1428,202,7,-72,808
1323,1349,8/13/16,1429,202,7,-70,810
1324,1351,8/14/16,1430,203,7,-69,810
1325,1350,8/15/16,1431,204,7,-69,811
1326,1352,8/16/16,1432,204,7,-71,813
1327,1353,8/17/16,1433,205,7,-70,818
1328,1356,8/18/16,1434,205,7,-70,818
1329,1355,8/19/16,1435,206,7,-71,823
1330,1354,8/20/16,1436,207,7,-72,825
1331,1357,8/21/16,1437,207,7,-71,821
1332,1358,8/22/16,1438,208,7,-68,823
1333,1360,8/23/16,1439,208,7,-71,828
1334,1359,8/24/16,1440,209,7,-70,828
1335,1361,8/25/16,1441,210,8,-74,828
1336,1362,8/26/16,1442,210,8,-68,829
1337,1363,8/27/16,1443,211,8,-69,831
1338,1364,8/28/16,1444,212,8,-69,833
1339,1365,8/29/16,1445,212,8,-69,836
1340,1366,8/30/16,1446,213,8,-70,841
1341,1367,8/31/16,1447,214,8,-74,841
1342,1369,9/1/16,1448,214,8,-69,841
1343,1368,9/2/16,1449,215,8,-71,841
1344,1370,9/3/16,1450,215,8,-69,842
1345,1371,9/4/16,1451,216,8,-71,842
1346,1373,9/6/16,1452,217,8,-74,845
1347,1372,9/7/16,1453,217,8,-73,850
1348,1374,9/8/16,1454,218,8,-69,854
1349,1377,9/9/16,1455,219,8,-70,858
1350,1376,9/10/16,1456,219,8,-69,859
1351,1375,9/11/16,1457,220,8,-69,860
1352,1378,9/12/16,1458,220,8,-69,859
1353,1379,9/13/16,1459,221,8,-71,861
1354,1380,9/14/16,1460,222,8,-70,865
1355,1382,9/15/16,1461,222,8,-69,870
1356,1381,9/16/16,1462,223,8,-68,871
1357,1383,9/17/16,1463,224,8,-68,871
1358,1384,9/18/16,1464,224,8,-71,871
1359,1385,9/19/16,1465,225,8,-68,870
1360,1386,9/20/16,1466,226,8,-67,873
1361,1387,9/21/16,1467,226,8,-69,877
1362,1388,9/22/16,1468,227,8,-70,879
1363,1389,9/23/16,1469,228,8,-72,881
1364,1391,9/24/16,1470,228,8,-70,879
1365,1392,9/25/16,1471,229,8,-71,880
1366,1390,9/26/16,1472,229,8,-68,879
1367,1393,9/27/16,1473,230,8,-67,881
1368,1394,9/28/16,1474,231,8,-68,889
1369,1396,9/29/16,1475,231,8,-72,890
1370,1395,9/30/16,1476,232,8,-69,888
1371,1397,10/1/16,1477,233,8,-72,888
1372,1399,10/2/16,1478,233,8,-68,887
1373,1398,10/3/16,1479,234,8,-66,890
1374,1400,10/4/16,1480,235,8,-68,893
1375,1401,10/5/16,1481,235,8,-70,893
1376,1403,10/6/16,1482,236,8,-68,893
1377,1402,10/7/16,1483,237,8,-68,892
1378,1404,10/8/16,1484,237,8,-68,895
1379,1405,10/9/16,1485,238,8,-71,899
1380,1406,10/10/16,1486,239,8,-71,901
1381,1407,10/11/16,1487,239,8,-68,901
1382,1408,10/12/16,1488,240,9,-69,902
1383,1410,10/14/16,1489,240,9,-68,903
1384,1411,10/15/16,1490,241,9,-66,904
1385,1409,10/16/16,1491,242,9,-69,906
1386,1412,10/17/16,1492,242,9,-68,910
1387,1413,10/18/16,1493,243,9,-70,905
1388,1414,10/19/16,1494,244,9,-70,904
1389,1416,10/20/16,1495,244,9,-71,903
1390,1415,10/21/16,1496,245,9,-72,906
1391,1417,10/22/16,1497,246,9,-68,909
1392,1418,10/23/16,1498,246,9,-68,907
1393,1419,10/24/16,1499,247,9,-69,903
1394,1420,10/25/16,1500,248,9,-70,903
1395,1421,10/26/16,1501,248,9,-69,903
1396,1422,10/27/16,1502,249,9,-69,907
1397,1424,10/28/16,1503,250,9,-70,909
1398,1423,10/29/16,1504,250,9,-69,910
1399,1425,10/30/16,1505,251,9,-69,906
1400,1426,10/31/16,1506,252,9,-71,907
1401,1427,11/1/16,1507,252,9,-70,907
1402,1428,11/2/16,1508,253,9,-70,907
1403,1430,11/3/16,1509,254,9,-70,910
1404,1431,11/4/16,1510,254,9,-70,908
1405,1429,11/5/16,1511,255,9,-77,908
1406,1432,11/6/16,1512,255,9,-78,906
1407,1433,11/7/16,1513,256,9,-74,907
1408,1434,11/8/16,1514,257,9,-73,906
1409,1435,11/9/16,1515,257,9,-76,906
1410,1436,11/10/16,1516,258,9,-71,909
1411,1437,11/11/16,1517,259,9,-76,911
1412,1438,11/12/16,1518,259,9,-78,909
1413,1440,11/13/16,1519,260,9,-72,906
1414,1439,11/14/16,1520,261,9,-73,905
1415,1441,11/15/16,1521,261,9,-71,905
1416,1442,11/16/16,1522,262,9,-71,905
1417,1443,11/17/16,1523,263,9,-77,905
1418,1444,11/18/16,1524,263,9,-76,904
1419,1445,11/20/16,1525,264,9,-74,902
1420,1446,11/21/16,1526,265,9,-72,900
1421,1449,11/22/16,1527,265,9,-71,900
1422,1450,11/23/16,1528,266,9,-72,898
1423,1451,11/24/16,1529,267,9,-73,900
1424,1452,11/25/16,1530,267,9,-71,899
1425,1447,11/26/16,1531,268,9,-76,900
1426,1448,11/27/16,1532,268,9,-72,900
1427,1453,11/28/16,1533,269,9,-72,896
1428,1454,11/29/16,1534,270,10,-73,898
1429,1455,11/30/16,1535,270,10,-73,900
1430,1456,12/1/16,1536,271,10,-71,901
1431,1458,12/2/16,1537,272,10,-74,900
1432,1457,12/3/16,1538,272,10,-73,898
1433,1459,12/4/16,1539,273,10,-74,896
1434,1460,12/5/16,1540,274,10,-72,896
1435,1461,12/6/16,1541,274,10,-76,895
1436,1462,12/7/16,1542,275,10,-73,895
1437,1464,12/8/16,1543,276,10,-74,896
1438,1463,12/9/16,1544,276,10,-71,894
1439,1465,12/10/16,1545,277,10,-73,891
1440,1467,12/11/16,1546,277,10,-73,889
1441,1466,12/12/16,1547,278,10,-75,887
1442,1468,12/13/16,1548,279,10,-76,887
1443,1469,12/14/16,1549,279,10,-76,887
1444,1472,12/15/16,1550,280,10,-71,888
1445,1471,12/16/16,1551,281,10,-71,886
1446,1470,12/17/16,1552,281,10,-74,886
1447,1474,12/18/16,1553,282,10,-77,884
1448,1473,12/19/16,1554,283,10,-70,882
1449,1477,12/20/16,1555,283,10,-71,883
1450,1478,12/21/16,1556,284,10,-72,883
1451,1475,12/22/16,1557,284,10,-70,883
1452,1476,12/23/16,1558,285,10,-72,880
1453,1484,12/24/16,1559,286,10,-76,879
1454,1482,12/25/16,1560,286,10,-76,877
1455,1485,12/27/16,1561,287,10,-77,877
1456,1479,12/28/16,1562,288,10,-73,877
1457,1483,12/29/16,1563,288,10,-75,879
1458,1481,12/30/16,1564,289,10,-70,877
1459,1480,12/31/16,1565,290,10,-72,874
1460,1487,1/1/17,1566,290,10,-76,876
1461,1486,1/2/17,1567,291,10,-70,872
1462,1488,1/3/17,1568,291,10,-71,876
1463,1492,1/4/17,1569,292,10,-70,873
1464,1491,1/5/17,1570,293,10,-71,873
1465,1490,1/6/17,1571,293,10,-70,873
1466,1489,1/7/17,1572,294,10,-81,869
1467,1493,1/8/17,1573,295,10,-74,872
1468,1495,1/9/17,1574,295,10,-72,868
1469,1494,1/10/17,1575,296,10,-73,871
1470,1496,1/11/17,1576,296,10,-72,869
1471,1498,1/12/17,1577,297,10,-72,866
1472,1499,1/13/17,1578,298,10,-74,868
1473,1500,1/14/17,1579,298,10,-73,862
1474,1497,1/15/17,1580,299,10,-72,867
1475,1501,1/16/17,1581,299,10,-72,862
1476,1503,1/17/17,1582,300,11,-74,862
1477,1502,1/18/17,1583,301,11,-75,862
1478,1505,1/19/17,1584,301,11,-77,860
1479,1506,1/20/17,1585,302,11,-76,864
1480,1504,1/21/17,1586,303,11,-72,858
1481,1508,1/22/17,1587,303,11,-73,860
1482,1507,1/23/17,1588,304,11,-72,858
1483,1510,1/24/17,1589,304,11,-72,857
1484,1509,1/25/17,1590,305,11,-76,860
1485,1512,1/26/17,1591,306,11,-73,852
1486,1511,1/27/17,1592,306,11,-71,857
1487,1513,1/28/17,1593,307,11,-72,852
1488,1514,1/29/17,1594,307,11,-74,855
1489,1515,1/30/17,1595,308,11,-71,855
1490,1516,1/31/17,1596,309,11,-74,850
1491,1517,2/1/17,1597,309,11,-73,855
1492,1519,2/3/17,1598,310,11,-70,849
1493,1518,2/4/17,1599,310,11,-72,853
1494,1520,2/5/17,1600,311,11,-71,850
1495,1522,2/6/17,1601,312,11,-71,853
1496,1521,2/7/17,1602,312,11,-77,852
1497,1523,2/8/17,1603,313,11,-76,847
1498,1524,2/9/17,1604,313,11,-77,850
1499,1526,2/10/17,1605,314,11,-73,846
1500,1525,2/11/17,1606,315,11,-75,850
1501,1528,2/12/17,1607,315,11,-77,846
1502,1527,2/13/17,1608,316,11,-72,847
1503,1529,2/14/17,1609,316,11,-71,847
1504,1534,2/18/17,1613,319,11,-72,846
1505,1533,2/19/17,1614,319,11,-73,837
1506,1536,2/20/17,1615,320,11,-73,842
1507,1535,2/21/17,1616,320,11,-73,848
1508,1537,2/22/17,1617,321,11,-72,840
1509,1540,2/23/17,1618,322,11,-71,845
1510,1538,2/24/17,1619,322,11,-73,841
1511,1539,2/25/17,1620,323,11,-70,844
1512,1541,2/26/17,1621,323,11,-73,842
1513,1542,2/27/17,1622,324,11,-71,841
1514,1544,2/28/17,1623,324,11,-71,840
1515,1543,3/1/17,1624,325,11,-72,837
1516,1546,3/2/17,1625,326,11,-71,839
1517,1545,3/3/17,1626,326,11,-71,839
1518,1547,3/4/17,1627,327,11,-72,838
1519,1549,3/5/17,1628,327,11,-71,839
1520,1548,3/6/17,1629,328,11,-74,837
1521,1551,3/7/17,1630,328,11,-77,838
1522,1550,3/8/17,1631,329,11,-77,837
1523,1552,3/9/17,1632,330,12,-72,836
1524,1554,3/10/17,1633,330,12,-75,834
1525,1553,3/12/17,1634,331,12,-72,834
1526,1555,3/13/17,1635,331,12,-73,833
1527,1556,3/14/17,1636,332,12,-72,834
1528,1557,3/15/17,1637,332,12,-73,833
1529,1559,3/16/17,1638,333,12,-73,833
1530,1558,3/17/17,1639,334,12,-71,832
1531,1561,3/18/17,1640,334,12,-72,832
1532,1560,3/19/17,1641,335,12,-72,831
1533,1564,3/20/17,1642,335,12,-72,829
1534,1563,3/21/17,1643,336,12,-74,832
1535,1562,3/22/17,1644,336,12,-74,832
1536,1567,3/23/17,1645,337,12,-74,832
1537,1565,3/24/17,1646,337,12,-74,831
1538,1566,3/25/17,1647,338,12,-73,831
1539,1568,3/26/17,1648,339,12,-73,830
1540,1569,3/27/17,1649,339,12,-74,830
1541,1570,3/28/17,1650,340,12,-75,833
1542,1571,3/29/17,1651,340,12,-77,833
1543,1572,3/30/17,1652,341,12,-76,834
1544,1573,3/31/17,1653,341,12,-75,833
1545,1575,4/1/17,1654,342,12,-75,829
1546,1574,4/2/17,1655,342,12,-76,831
1547,1576,4/3/17,1656,343,12,-75,832
1548,1578,4/4/17,1657,343,12,-75,836
1549,1577,4/5/17,1658,344,12,-77,835
1550,1579,4/6/17,1659,345,12,-77,832
1551,1581,4/7/17,1660,345,12,-74,832
1552,1580,4/8/17,1661,346,12,-75,831
1553,1583,4/9/17,1662,346,12,-75,831
1554,1584,4/10/17,1663,347,12,-74,832
1555,1586,4/11/17,1664,347,12,-74,832
1556,1585,4/12/17,1665,348,12,-76,833
1557,1582,4/13/17,1666,348,12,-76,834
1558,1588,4/14/17,1667,349,12,-76,833
1559,1587,4/15/17,1668,349,12,-77,831
1560,1589,4/16/17,1669,350,12,-74,833
1561,1590,4/18/17,1670,350,12,-76,834
1562,1591,4/19/17,1671,351,12,-76,832
1563,1592,4/20/17,1672,351,12,-74,833
1564,1594,4/21/17,1673,352,12,-75,836
1565,1593,4/22/17,1674,352,12,-75,835
1566,1595,4/23/17,1675,353,12,-75,835
1567,1596,4/24/17,1676,354,12,-76,837
1568,1597,4/25/17,1677,354,12,-74,835
1569,1598,4/26/17,1678,355,12,-74,836
1570,1599,4/27/17,1679,355,12,-75,836
1571,1601,4/28/17,1680,356,12,-74,835
1572,1602,4/29/17,1681,356,12,-74,837
1573,1603,4/30/17,1682,357,12,-76,839
1574,1600,5/1/17,1683,357,12,-75,837
1575,1604,5/2/17,1684,358,12,-75,837
1576,1605,5/3/17,1685,358,12,-77,838
1577,1607,5/4/17,1686,359,12,-75,838
1578,1608,5/5/17,1687,359,12,-75,838
1579,1606,5/6/17,1688,0,1,-76,840
1580,1610,5/7/17,1689,0,1,-75,840
1581,1609,5/8/17,1690,1,1,-76,840
1582,1614,5/10/17,1692,2,1,-62,820
1583,1612,5/11/17,1693,2,1,-76,840
1584,1613,5/12/17,1694,3,1,-76,840
1585,1611,5/13/17,1695,3,1,-77,840
1586,1615,5/14/17,1696,4,1,-75,841
1587,1616,5/15/17,1697,4,1,-77,841
1588,1618,5/16/17,1698,5,1,-77,842
1589,1617,5/17/17,1699,5,1,-76,843
1590,1619,5/18/17,1700,6,1,-76,842
1591,1620,5/19/17,1701,6,1,-76,841
1592,1621,5/20/17,1702,7,1,-75,842
1593,1622,5/21/17,1703,7,1,-76,843
1594,1625,5/22/17,1704,8,1,-77,844
1595,1623,5/23/17,1705,8,1,-76,845
1596,1624,5/24/17,1706,9,1,-77,845
1597,1627,5/26/17,1707,9,1,-77,846
1598,1626,5/27/17,1708,10,1,-76,846
1599,1628,5/28/17,1709,10,1,-76,847
1600,1629,5/29/17,1710,11,1,-76,848
1601,1631,5/30/17,1711,11,1,-75,848
1602,1630,5/31/17,1712,12,1,-77,849
1603,1635,6/1/17,1713,12,1,-75,850
1604,1633,6/2/17,1714,13,1,-77,849
1605,1634,6/3/17,1715,13,1,-77,851
1606,1632,6/4/17,1716,14,1,-76,850
1607,1636,6/5/17,1717,14,1,-76,851
1608,1637,6/6/17,1718,15,1,-77,852
1609,1639,6/7/17,1719,15,1,-77,853
1610,1638,6/8/17,1720,16,1,-76,853
1611,1641,6/9/17,1721,16,1,-76,852
1612,1640,6/10/17,1722,17,1,-77,854
1613,1642,6/11/17,1723,17,1,-76,854
1614,1643,6/12/17,1724,18,1,-77,856
1615,1644,6/13/17,1725,18,1,-79,857
1616,1645,6/14/17,1726,19,1,-76,855
1617,1647,6/15/17,1727,19,1,-75,855
1618,1648,6/16/17,1728,20,1,-76,855
1619,1646,6/17/17,1729,20,1,-76,858
1620,1650,6/18/17,1730,21,1,-77,858
1621,1649,6/19/17,1731,21,1,-78,857
1622,1651,6/20/17,1732,22,1,-78,858
1623,1652,6/21/17,1733,22,1,-77,859
1624,1655,6/22/17,1734,23,1,-78,859
1625,1653,6/23/17,1735,23,1,-78,861
1626,1654,6/24/17,1736,23,1,-77,860
1627,1656,6/25/17,1737,24,1,-78,861
1628,1657,6/26/17,1738,24,1,-78,861
1629,1658,6/27/17,1739,25,1,-77,861
1630,1662,6/28/17,1740,25,1,-78,861
1631,1659,6/29/17,1741,26,1,-78,863
1632,1661,6/30/17,1742,26,1,-77,865
1633,1660,7/2/17,1743,27,1,-78,863
1634,1663,7/3/17,1744,27,1,-78,863
1635,1664,7/4/17,1745,28,1,-78,865
1636,1665,7/5/17,1746,28,1,-76,866
1637,1666,7/6/17,1747,29,1,-79,866
1638,1668,7/7/17,1748,29,1,-79,867
1639,1667,7/8/17,1749,30,2,-76,867
1640,1669,7/9/17,1750,30,2,-77,867
1641,1670,7/10/17,1751,31,2,-78,867
1642,1671,7/11/17,1752,31,2,-80,867
1643,1672,7/12/17,1753,32,2,-76,868
1644,1673,7/13/17,1754,32,2,-78,870
1645,1674,7/14/17,1755,32,2,-77,870
1646,1675,7/15/17,1756,33,2,-78,871
1647,1676,7/16/17,1757,33,2,-78,871
1648,1677,7/17/17,1758,34,2,-78,871
1649,1678,7/18/17,1759,34,2,-77,871
1650,1679,7/19/17,1760,35,2,-78,872
1651,1684,7/20/17,1761,35,2,-77,872
1652,1687,7/21/17,1762,36,2,-77,872
1653,1680,7/22/17,1763,36,2,-78,873
1654,1682,7/23/17,1764,37,2,-79,872
1655,1690,7/24/17,1765,37,2,-77,873
1656,1688,7/25/17,1766,38,2,-79,873
1657,1691,7/26/17,1767,38,2,-77,874
1658,1683,7/27/17,1768,39,2,-78,875
1659,1689,7/28/17,1769,39,2,-76,875
1660,1686,7/29/17,1770,39,2,-79,875
1661,1692,7/30/17,1771,40,2,-79,876
1662,1681,7/31/17,1772,40,2,-78,876
1663,1685,8/1/17,1773,41,2,-78,876
1664,1693,8/2/17,1774,41,2,-79,877
1665,1694,8/3/17,1775,42,2,-80,877
1666,1696,8/4/17,1776,42,2,-79,877
1667,1695,8/5/17,1777,43,2,-79,877
1668,1697,8/6/17,1778,43,2,-81,877
1669,1698,8/7/17,1779,44,2,-78,878
1670,1699,8/9/17,1780,44,2,-77,879
1671,1700,8/10/17,1781,45,2,-78,879
1672,1701,8/11/17,1782,45,2,-78,878
1673,1703,8/12/17,1783,45,2,-79,879
1674,1702,8/13/17,1784,46,2,-80,883
1675,1704,8/14/17,1785,46,2,-77,881
1676,1705,8/16/17,1787,47,2,-79,881
1677,1706,8/17/17,1788,48,2,-79,881
1678,1708,8/18/17,1789,48,2,-79,881
1679,1707,8/19/17,1790,49,2,-81,882
1680,1709,8/20/17,1791,49,2,-79,882
1681,1710,8/21/17,1792,50,2,-80,883
1682,1711,8/22/17,1793,50,2,-80,883
1683,1712,8/23/17,1794,50,2,-80,883
1684,1714,8/24/17,1795,51,2,-81,882
1685,1715,8/25/17,1796,51,2,-80,883
1686,1713,8/26/17,1797,52,2,-79,884
1687,1716,8/27/17,1798,52,2,-79,883
1688,1717,8/28/17,1799,53,2,-78,883
1689,1718,8/29/17,1800,53,2,-80,883
1690,1719,8/30/17,1801,54,2,-80,882
1691,1722,8/31/17,1802,54,2,-79,882
1692,1723,9/1/17,1803,55,2,-78,882
1693,1720,9/2/17,1804,55,2,-78,883
1694,1721,9/3/17,1805,55,2,-78,883
1695,1724,9/4/17,1806,56,2,-80,884
1696,1725,9/5/17,1807,56,2,-78,884
1697,1726,9/6/17,1808,57,2,-79,884
1698,1728,9/7/17,1809,57,2,-80,884
1699,1729,9/8/17,1810,58,2,-78,883
1700,1727,9/9/17,1811,58,2,-79,882
1701,1730,9/10/17,1812,59,2,-79,882
1702,1731,9/11/17,1813,59,2,-80,881
1703,1732,9/12/17,1814,59,2,-80,881
1704,1733,9/13/17,1815,60,3,-81,881
1705,1734,9/15/17,1816,60,3,-82,882
1706,1735,9/16/17,1817,61,3,-80,882
1707,1736,9/17/17,1818,61,3,-81,881
1708,1737,9/18/17,1819,62,3,-82,880
1709,1738,9/19/17,1820,62,3,-79,881
1710,1740,9/20/17,1821,63,3,-81,882
1711,1739,9/21/17,1822,63,3,-78,881
1712,1743,9/22/17,1823,64,3,-80,879
1713,1742,9/23/17,1824,64,3,-80,879
1714,1741,9/24/17,1825,64,3,-80,878
1715,1744,9/25/17,1826,65,3,-80,878
1716,1745,9/26/17,1827,65,3,-80,879
1717,1746,9/27/17,1828,66,3,-80,878
1718,1749,9/28/17,1829,66,3,-78,877
1719,1748,9/29/17,1830,67,3,-80,877
1720,1747,9/30/17,1831,67,3,-80,876
1721,1750,10/1/17,1832,68,3,-84,875
1722,1751,10/2/17,1833,68,3,-81,875
1723,1752,10/3/17,1834,68,3,-80,875
1724,1753,10/4/17,1835,69,3,-80,873
1725,1755,10/5/17,1836,69,3,-81,873
1726,1756,10/6/17,1837,70,3,-81,872
1727,1754,10/7/17,1838,70,3,-79,872
1728,1757,10/8/17,1839,71,3,-80,872
1729,1758,10/9/17,1840,71,3,-77,871
1730,1759,10/10/17,1841,72,3,-77,870
1731,1761,10/11/17,1842,72,3,-79,869
1732,1760,10/12/17,1843,72,3,-80,869
1733,1762,10/13/17,1844,73,3,-81,869
1734,1763,10/14/17,1845,73,3,-80,868
1735,1765,10/15/17,1846,74,3,-80,868
1736,1764,10/16/17,1847,74,3,-80,866
1737,1766,10/17/17,1848,75,3,-80,865
1738,1770,10/18/17,1849,75,3,-80,864
1739,1768,10/19/17,1850,76,3,-80,864
1740,1767,10/20/17,1851,76,3,-87,864
1741,1769,10/22/17,1852,77,3,-80,863
1742,1771,10/23/17,1853,77,3,-80,862
1743,1772,10/24/17,1854,77,3,-80,861
1744,1773,10/25/17,1855,78,3,-78,861
1745,1774,10/26/17,1856,78,3,-80,859
1746,1776,10/27/17,1857,79,3,-80,858
1747,1775,10/28/17,1858,79,3,-81,857
1748,1779,10/29/17,1859,80,3,-79,857
1749,1778,10/30/17,1860,80,3,-80,857
1750,1780,10/31/17,1861,81,3,-79,855
1751,1777,11/1/17,1862,81,3,-81,854
1752,1781,11/2/17,1863,81,3,-80,853
1753,1782,11/3/17,1864,82,3,-82,852
1754,1783,11/4/17,1865,82,3,-80,852
1755,1785,11/5/17,1866,83,3,-80,850
1756,1784,11/6/17,1867,83,3,-78,848
1757,1786,11/7/17,1868,84,3,-80,848
1758,1787,11/8/17,1869,84,3,-81,846
1759,1788,11/9/17,1870,85,3,-81,845
1760,1789,11/10/17,1871,85,3,-80,844
1761,1791,11/11/17,1872,86,3,-79,843
1762,1790,11/12/17,1873,86,3,-79,842
1763,1792,11/13/17,1874,86,3,-80,840
1764,1793,11/14/17,1875,87,3,-79,839
1765,1794,11/15/17,1876,87,3,-79,838
1766,1797,11/16/17,1877,88,3,-79,837
1767,1795,11/17/17,1878,88,3,-79,835
1768,1796,11/18/17,1879,89,3,-79,834
1769,1798,11/19/17,1880,89,3,-79,833
1770,1803,11/20/17,1881,90,4,-79,832
1771,1801,11/21/17,1882,90,4,-78,831
1772,1800,11/22/17,1883,91,4,-78,830
1773,1799,11/23/17,1884,91,4,-79,829
1774,1804,11/24/17,1885,91,4,-79,827
1775,1805,11/25/17,1886,92,4,-79,826
1776,1802,11/26/17,1887,92,4,-79,824
1777,1807,11/27/17,1888,93,4,-79,823
1778,1806,11/29/17,1889,93,4,-80,822
1779,1808,11/30/17,1890,94,4,-79,821
1780,1810,12/1/17,1891,94,4,-80,819
1781,1809,12/2/17,1892,95,4,-81,817
1782,1812,12/3/17,1893,95,4,-79,816
1783,1811,12/4/17,1894,96,4,-79,815
1784,1814,12/5/17,1895,96,4,-78,814
1785,1813,12/6/17,1896,96,4,-79,812
1786,1817,12/7/17,1897,97,4,-80,811
1787,1816,12/8/17,1898,97,4,-81,810
1788,1815,12/9/17,1899,98,4,-81,808
1789,1818,12/10/17,1900,98,4,-81,807
1790,1819,12/11/17,1901,99,4,-81,806
1791,1820,12/12/17,1902,99,4,-79,804
1792,1821,12/13/17,1903,100,4,-78,803
1793,1822,12/14/17,1904,100,4,-79,801
1794,1823,12/15/17,1905,101,4,-80,800
1795,1824,12/16/17,1906,101,4,-79,799
1796,1825,12/17/17,1907,101,4,-79,798
1797,1826,12/18/17,1908,102,4,-79,796
1798,1827,12/19/17,1909,102,4,-80,795
1799,1828,12/20/17,1910,103,4,-80,794
1800,1833,12/21/17,1911,103,4,-79,792
1801,1832,12/22/17,1912,104,4,-80,791
1802,1830,12/23/17,1913,104,4,-79,791
1803,1834,12/24/17,1914,105,4,-78,790
1804,1835,12/25/17,1915,105,4,-78,788
1805,1829,12/26/17,1916,106,4,-79,787
1806,1831,12/27/17,1917,106,4,-80,786
1807,1839,12/28/17,1918,107,4,-77,784
1808,1836,12/29/17,1919,107,4,-77,783
1809,1837,12/30/17,1920,108,4,-77,782
1810,1838,12/31/17,1921,108,4,-78,781
1811,1840,1/1/18,1922,108,4,-79,780
1812,1842,1/2/18,1923,109,4,-77,778
1813,1841,1/3/18,1924,109,4,-78,777
1814,1844,1/5/18,1925,110,4,-79,777
1815,1843,1/6/18,1926,110,4,-80,775
1816,1845,1/7/18,1927,111,4,-79,774
1817,1847,1/8/18,1928,111,4,-78,773
1818,1846,1/9/18,1929,112,4,-79,771
1819,1848,1/10/18,1930,112,4,-79,770
1820,1849,1/11/18,1931,113,4,-79,770
1821,1850,1/12/18,1932,113,4,-79,768
1822,1852,1/13/18,1933,114,4,-78,767
1823,1851,1/14/18,1934,114,4,-79,766
1824,1853,1/15/18,1935,115,4,-80,765
1825,1855,1/16/18,1936,115,4,-79,764
1826,1854,1/17/18,1937,116,4,-80,763
1827,1859,1/18/18,1938,116,4,-78,762
1828,1857,1/19/18,1939,116,4,-78,760
1829,1858,1/20/18,1940,117,4,-77,759
1830,1856,1/21/18,1941,117,4,-77,758
1831,1860,1/22/18,1942,118,4,-78,757
1832,1863,1/23/18,1943,118,4,-78,756
1833,1861,1/24/18,1944,119,4,-80,755
1834,1862,1/25/18,1945,119,4,-78,754
1835,1864,1/26/18,1946,120,5,-79,753
1836,1865,1/27/18,1947,120,5,-78,751
1837,1866,1/28/18,1948,121,5,-78,752
1838,1867,1/29/18,1949,121,5,-78,751
1839,1868,1/30/18,1950,122,5,-79,750
1840,1869,1/31/18,1951,122,5,-77,749
1841,1871,2/1/18,1952,123,5,-80,748
1842,1870,2/2/18,1953,123,5,-78,747
1843,1872,2/3/18,1954,124,5,-77,745
1844,1873,2/4/18,1955,124,5,-77,745
1845,1879,2/5/18,1956,125,5,-79,744
1846,1875,2/6/18,1957,125,5,-77,742
1847,1874,2/7/18,1958,126,5,-77,741
1848,1878,2/8/18,1959,126,5,-78,740
1849,1876,2/9/18,1960,127,5,-78,740
1850,1877,2/11/18,1961,127,5,-77,740
1851,1880,2/12/18,1962,128,5,-78,738
1852,1881,2/13/18,1963,128,5,-77,737
1853,1882,2/14/18,1964,129,5,-76,736
1854,1883,2/15/18,1965,129,5,-76,735
1855,1884,2/16/18,1966,130,5,-77,735
1856,1885,2/17/18,1967,130,5,-76,734
1857,1886,2/18/18,1968,131,5,-76,732
1858,1887,2/19/18,1969,131,5,-76,732
1859,1888,2/20/18,1970,132,5,-77,731
1860,1890,2/21/18,1971,132,5,-78,731
1861,1891,2/22/18,1972,133,5,-78,730
1862,1889,2/23/18,1973,133,5,-78,730
1863,1892,2/24/18,1974,134,5,-77,729
1864,1894,2/25/18,1975,134,5,-76,729
